Year,Label,Artist,Song
2017,YG Entertainment,Taeyang,Wake Me Up
2017,YG Entertainment,Taeyang,Darling
2017,YG Entertainment,Taeyang,Ride (feat. Zico)
2017,YG Entertainment,Taeyang,Amazin'
2017,YG Entertainment,Taeyang,Empty Road
2017,Big Hit Entertainment,BTS,Intro: Serendipity
2017,Big Hit Entertainment,BTS,DNA
2017,YG Entertainment,Taeyang,Louder
2017,YG Entertainment,Taeyang,Tonight (feat. Zico)
2017,NH Media,라붐,Between Us (체온)
2017,NH Media,라붐,Only U
2017,NH Media,라붐,휘휘 (Hwi Hwi)
2017,Woollim Entertainment,골든차일드,DamDaDi (담다디)
2017,JYP Entertainment,DAY6,All Alone
2017,YG Entertainment,Taeyang,Naked
2017,Big Hit Entertainment,BTS,Go Go
2017,Big Hit Entertainment,BTS,Mic Drop
2017,Big Hit Entertainment,BTS,Skit: Billboard Music Awards Speech
2017,Big Hit Entertainment,BTS,Pied Piper
2017,Big Hit Entertainment,BTS,Dimple
2017,Big Hit Entertainment,BTS,Best of Me
2017,Big Hit Entertainment,BTS,Outro: Her
2017,JYP Entertainment,DAY6,When You Love Someone
2017,Woollim Entertainment,골든차일드,With Me (나랑해)
2017,Around US Entertainment,Son Dongwoon,Sunflower
2017,LOEN Entertainment,Melody Day,Mix & Match
2017,LOEN Entertainment,Melody Day,흔한 멜로디 (Common Melody) [feat. JQ]
2017,JYP Entertainment,DAY6,Hi Hello
2017,JYP Entertainment,DAY6,What Can I Do
2017,JYP Entertainment,DAY6,I Loved You
2017,LOEN Entertainment,Melody Day,Like U
2017,LOEN Entertainment,Melody Day,Kiss on the Lips
2017,LOEN Entertainment,Melody Day,Gift
2017,Around US Entertainment,Lee Gikwang,One
2017,YG Entertainment,Sechs Kies,아프지마요 (Be Well)
2017,YG Entertainment,Sechs Kies,슬픈 노래 (Sad Song)
2017,YG Entertainment,Sechs Kies,특별해 (Something Special)
2017,YG Entertainment,Sechs Kies,Smile
2017,YG Entertainment,Sechs Kies,너라고 (It's You)
2017,Around US Entertainment,Lee Gikwang,너를 그린다 (I'm Drawing You)
2017,JYP Entertainment,TWICE,Likey
2017,JYP Entertainment,TWICE,Signal
2017,JYP Entertainment,TWICE,Knock Knock
2017,SM Entertainment,TraxX,Road
2017,JYP Entertainment,GOT7,Never Ever
2017,JYP Entertainment,GOT7,You Are
2017,JYP Entertainment,GOT7,Teenager
2017,JYP Entertainment,DAY6,I’m Serious
2017,JYP Entertainment,DAY6,Dance Dance
2017,Starship Entertainment,우주소녀(WJSN),기적 같은 아이 (MIRACLE)
2017,Starship Entertainment,우주소녀(WJSN),B.B.B.Boo
2017,Starship Entertainment,우주소녀(WJSN),Sugar Pop
2017,Starship Entertainment,우주소녀(WJSN),Mr. BADBOY
2017,Starship Entertainment,우주소녀(WJSN),Miracle
2017,Starship Entertainment,우주소녀(WJSN),Happy
2017,Starship Entertainment,우주소녀(WJSN),Closer To You
2017,Starship Entertainment,우주소녀(WJSN),Merry Go Round
2017,Starship Entertainment,우주소녀(WJSN),Perfect!
2017,YG Entertainment,Sechs Kies,Rescue
2017,Around US Entertainment,Lee Gikwang,What You Like
2017,Around US Entertainment,Lee Gikwang,Look at Me Now
2017,LOEN Entertainment,Melody Day,바빠 보여요 (You Seem Busy) [feat. Ilhoon]
2017,Around US Entertainment,Son Dongwoon,Cosmos
2017,YG Entertainment,Daesung,Venus
2017,YG Entertainment,Daesung,Anymore
2017,Around US Entertainment,Son Dongwoon,노래해 (Tell Me)
2017,Around US Entertainment,Son Dongwoon,Prelude: 흔적 (Trace)
2017,JYP Entertainment,DAY6,I Wait
2017,JYP Entertainment,DAY6,How Can I Say
2017,Woollim Entertainment,러블리즈 (Lovelyz),Take me somewhere (Fever Music 2017)
2017,JYP Entertainment,2PM,Miss Wonderful
2017,JYP Entertainment,2PM,Never Ever
2017,MNH Entertainment,청하,월화수목금토일 (Week)
2017,MNH Entertainment,청하,우주먼지 (Cosmic Dust)
2017,Around US Entertainment,Lee Gikwang,Miss You
2017,Around US Entertainment,Lee Gikwang,Trick
2017,Around US Entertainment,Lee Gikwang,꿈 (Dream) (feat. 박정현 (Park Jung Hyun))
2017,JYP Entertainment,2PM,Shining Star
2017,YG Entertainment,Sechs Kies,슬픈 노래 (Sad Song) (Acoustic Ver.)
2017,YG Entertainment,Sechs Kies,느낌이 와 (Feeling)
2017,Starship Entertainment,우주소녀(WJSN),Say Yes
2017,YG Entertainment,Sechs Kies,Drinking Problem
2017,YG Entertainment,Sechs Kies,"지금, 여기 이대로 (Here I Am)"
2017,Starship Entertainment,우주소녀(WJSN),Babyface
2017,Starship Entertainment,우주소녀(WJSN),I Wish
2017,MNH Entertainment,청하,Why Don't You Know (feat. Nucksal)
2017,YG Entertainment,Sechs Kies,추억
2017,JYP Entertainment,2PM,Higher
2017,MNH Entertainment,청하,Make A Wish
2018,Yuehua Entertainment,UNIQ,Never Left
2018,JYP Entertainment,Stray Kids,Rock (돌)
2018,JYP Entertainment,Stray Kids,Insomnia (불면증)
2018,JYP Entertainment,Stray Kids,Grow Up (잘 하고 있어)
2018,JYP Entertainment,Stray Kids,3rd Eye
2018,JYP Entertainment,Stray Kids,My Pace
2018,JYP Entertainment,Stray Kids,Voices
2018,JYP Entertainment,Stray Kids,Question
2018,JYP Entertainment,Stray Kids,Awaken
2018,Starship Entertainment,우주소녀(WJSN),Dreams Come True
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),Which a Star
2018,JYP Entertainment,Stray Kids,Awkward Silence (갑자기 분위기 싸해질 필요 없잖아요)
2018,FNC Entertainment,Jimin (지민),Hey
2018,KQ Entertainment,ATEEZ (에이티즈),Intro: Long Journey
2018,KQ Entertainment,ATEEZ (에이티즈),해적왕 (Pirate King)
2018,KQ Entertainment,ATEEZ (에이티즈),Treasure
2018,KQ Entertainment,ATEEZ (에이티즈),Twilight
2018,KQ Entertainment,ATEEZ (에이티즈),Stay
2018,KQ Entertainment,ATEEZ (에이티즈),My Way
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),Full Moon
2018,JYP Entertainment,Stray Kids,M.I.A
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),You and I
2018,Yuehua Entertainment,UNIQ,Next Mistake
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),What
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),Wonderland
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),Trap
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),July 7th (약속해 우리)
2018,JYP Entertainment,Stray Kids,Mixtape #1
2018,JYP Entertainment,Stray Kids,N/S
2018,JYP Entertainment,Stray Kids,Get Cool
2018,Happy Face Entertainment,Dreamcatcher (드림캐쳐),Mayday
2018,Yuehua Entertainment,UNIQ,Monster
2018,SM Entertainment,효연,Sober [feat. Ummet Ozcan]
2018,JYP Entertainment,Stray Kids,District 9
2018,Transparent Arts,티파니,Peppermint
2018,Transparent Arts,티파니,Teach You
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Thinking About You
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Smile Flower (웃음꽃)
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Snap Shoot
2018,Pledis Entertainment,프로미스나인(fromis_9),To Heart
2018,Transparent Arts,티파니,Over My Skin
2018,Pledis Entertainment,프로미스나인(fromis_9),Glass Shoes (유리구두)
2018,Pledis Entertainment,프로미스나인(fromis_9),Miracle
2018,Pledis Entertainment,프로미스나인(fromis_9),Pinocchio
2018,Pledis Entertainment,프로미스나인(fromis_9),Be With You
2018,Pledis Entertainment,프로미스나인(fromis_9),DKDK (두근두근)
2018,Pledis Entertainment,프로미스나인(fromis_9),22 Century Girl
2018,Pledis Entertainment,프로미스나인(fromis_9),Clover
2018,Pledis Entertainment,프로미스나인(fromis_9),First Love
2018,Seven Seasons,지코(Zico),SoulMate (ft. IU)
2018,Seven Seasons,지코(Zico),One-man Show (ft. Sik-K)
2018,Seven Seasons,블락비(Block B),Don't Leave (떠나지마요)
2018,SM Entertainment,태연,Let It Snow
2018,JYP Entertainment,TWICE,YES or YES
2018,SM Entertainment,태연,This Christmas
2018,JYP Entertainment,TWICE,Dance the Night Away
2018,JYP Entertainment,TWICE,What is Love?
2018,JYP Entertainment,GOT7,Miracle
2018,JYP Entertainment,GOT7,Lullaby
2018,JYP Entertainment,GOT7,Look
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Back It Up
2018,JYP Entertainment,Stray Kids,Mirror
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Network Love
2018,SM Entertainment,Lucas,"Coffee Break (with Jonah Nilsson, featuring Richard Bona)"
2018,SM Entertainment,Lucas,All Night Long (with 태연)
2018,JYP Entertainment,2PM,The Season We Met
2018,SM Entertainment,Key,Honest
2018,SM Entertainment,Key,Good Good
2018,SM Entertainment,Key,One of Those Nights (feat. Crush)
2018,SM Entertainment,종현,Before Our Spring
2018,SM Entertainment,종현,Grease
2018,SM Entertainment,종현,Take The Dive
2018,SM Entertainment,종현,Shinin'
2018,SM Entertainment,온유,Under the Starlight
2018,SM Entertainment,온유,Your Scent
2018,SM Entertainment,온유,Blue
2018,FNC Entertainment,Lee Hong Gi (이홍기),Thanksful
2018,SM Entertainment,윤아,To You
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Thanks (고맙다)
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Run to You
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Falling for U
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Just Do It
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Call Call Call!
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Our Dawn Is Hotter Than Day (어쩌나)
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Oh My! (어쩌나)
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Moonwalker
2018,Pledis Entertainment,세븐틴(SEVENTEEN),Come to Me
2018,Pledis Entertainment,세븐틴(SEVENTEEN),What's Good
2018,FNC Entertainment,Lee Hong Gi (이홍기),Good Night
2018,Source Music,여자친구,Vacation
2018,FNC Entertainment,Lee Hong Gi (이홍기),I AM
2018,SM Entertainment,NCT 2018,Black on Black
2018,Warner Music Japan,CNBLUE (씨엔블루),Starting Over
2018,Woollim Entertainment,러블리즈 (Lovelyz),Heal
2018,Woollim Entertainment,러블리즈 (Lovelyz),That Day
2018,Woollim Entertainment,러블리즈 (Lovelyz),Mi-myo Mi-myo
2018,Woollim Entertainment,러블리즈 (Lovelyz),Temptation
2018,SM Entertainment,NCT 2018,BOSS
2018,Woollim Entertainment,러블리즈 (Lovelyz),Watercolor
2018,Woollim Entertainment,러블리즈 (Lovelyz),Wag-zak
2018,Woollim Entertainment,러블리즈 (Lovelyz),Never Ending
2018,Woollim Entertainment,러블리즈 (Lovelyz),Lost N Found
2018,Woollim Entertainment,러블리즈 (Lovelyz),Like U
2018,Woollim Entertainment,러블리즈 (Lovelyz),Rewind
2018,Woollim Entertainment,러블리즈 (Lovelyz),Rain
2018,Woollim Entertainment,러블리즈 (Lovelyz),SHINING★STAR
2018,SM Entertainment,NCT 2018,Baby Don’t Stop
2018,SM Entertainment,NCT 2018,GO
2018,SM Entertainment,NCT 127,Touch
2018,FNC Entertainment,AOA (에이오에이),Ladi Dadi
2018,Woollim Entertainment,골든차일드,If
2018,Woollim Entertainment,골든차일드,Thank You
2018,Woollim Entertainment,골든차일드,Wish
2018,Woollim Entertainment,골든차일드,Genie
2018,Woollim Entertainment,골든차일드,Eyes on You
2018,Woollim Entertainment,골든차일드,I See U
2018,Woollim Entertainment,골든차일드,Listen
2018,Woollim Entertainment,골든차일드,YTMOB (You Turn Me On Baby)
2018,Woollim Entertainment,골든차일드,Would U Be My
2018,FNC Entertainment,AOA (에이오에이),HEAT
2018,FNC Entertainment,AOA (에이오에이),Super Duper
2018,FNC Entertainment,AOA (에이오에이),Bingle Bangle
2018,FNC Entertainment,AOA (에이오에이),BINGLE BANGLE
2018,SM Entertainment,NCT Dream,GO
2018,Woollim Entertainment,러블리즈 (Lovelyz),Daydream
2018,Woollim Entertainment,러블리즈 (Lovelyz),Floral
2018,Woollim Entertainment,러블리즈 (Lovelyz),Just Like Now (Fever Music 2018)
2018,Woollim Entertainment,인피니트 (Infinite),Tell Me
2018,SM Entertainment,Red Velvet,Taste
2018,SM Entertainment,예리,"Hair in the Air (with NCT’s Renjun, Jeno, Jaemin)"
2018,Starship Entertainment,몬스타엑스(MONSTA X),Heart Attack
2018,Starship Entertainment,몬스타엑스(MONSTA X),Spotlight
2018,Starship Entertainment,몬스타엑스(MONSTA X),Alligator
2018,Starship Entertainment,몬스타엑스(MONSTA X),Livin' It Up
2018,Starship Entertainment,몬스타엑스(MONSTA X),Shoot Out
2018,Starship Entertainment,몬스타엑스(MONSTA X),Jealousy
2018,Starship Entertainment,우주소녀(WJSN),Ujung
2018,Starship Entertainment,우주소녀(WJSN),We Are
2018,Starship Entertainment,우주소녀(WJSN),Thawing
2018,Starship Entertainment,우주소녀(WJSN),Hurry Up
2018,Starship Entertainment,우주소녀(WJSN),Starry Moment
2018,Starship Entertainment,우주소녀(WJSN),Renaissance
2018,Starship Entertainment,우주소녀(WJSN),Love O’Clock
2018,SM Entertainment,Red Velvet,Sassy Me
2018,FNC Entertainment,AOA (에이오에이),Parfait
2018,Jellyfish Entertainment,빅스 (VIXX),EAU DE VIXX
2018,SM Entertainment,Red Velvet,RBB
2018,SM Entertainment,Red Velvet,Bad Boy
2018,SM Entertainment,Red Velvet,All Right
2018,SM Entertainment,Red Velvet,Time To Love
2018,SM Entertainment,Red Velvet,#Cookie Jar
2018,SM Entertainment,Red Velvet,Aitai-tai
2018,SM Entertainment,Red Velvet,Cause it’s you
2018,SM Entertainment,Red Velvet,Power Up
2018,SM Entertainment,Red Velvet,With You
2018,SM Entertainment,Red Velvet,Mr. E
2018,SM Entertainment,Red Velvet,Mosquito
2018,FNC Entertainment,FT아일랜드 (FTISLAND),Summer Night's Dream
2018,YG Entertainment,BigBang,Flower Road
2018,SM Entertainment,Red Velvet,Hit That Drum
2018,SM Entertainment,Red Velvet,Blue Lemonade
2018,Jellyfish Entertainment,베리베리 (VERIVERY),Super Special (From Now Verivery Original Television Soundtrack)
2018,SM Entertainment,Red Velvet,Butterflies
2018,FNC Entertainment,Lee Hong Gi (이홍기),Yellow
2018,FNC Entertainment,AOA (에이오에이),DoDoDo
2018,Woollim Entertainment,골든차일드,I’m Falling
2018,Source Music,여자친구,Windy Windy
2018,Source Music,여자친구,Sweety
2018,Source Music,여자친구,Sunny Summer
2018,Source Music,여자친구,Summer Rain
2018,Source Music,여자친구,You are my star
2018,Source Music,여자친구,Bye
2018,Source Music,여자친구,Love In The Air
2018,Source Music,여자친구,Tik Tik
2018,Source Music,여자친구,Love Bug
2018,Source Music,여자친구,밤 (Time for the Moon Night)
2018,Source Music,여자친구,INTRO (Daytime)
2018,JYP Entertainment,DAY6,Warning!
2018,JYP Entertainment,DAY6,어쩔 수 없지 뭐 (Just Happened)
2018,JYP Entertainment,DAY6,Feeling Good
2018,Source Music,여자친구,Flower Garden
2018,JYP Entertainment,DAY6,Shoot Me
2018,Source Music,여자친구,Wanna Be (What's Wrong with Secretary Kim OST Part.3)
2018,Source Music,유주,Love Rain (with Suran)
2018,FNC Entertainment,Lee Hong Gi (이홍기),Come to Me
2018,FNC Entertainment,Lee Hong Gi (이홍기),Cookies (feat. Jung Ilhoon)
2018,FNC Entertainment,Lee Hong Gi (이홍기),Do n Do
2018,FNC Entertainment,SF9 (에스에프나인),Shadow
2018,FNC Entertainment,SF9 (에스에프나인),Photograph
2018,FNC Entertainment,SF9 (에스에프나인),Unlimited
2018,FNC Entertainment,SF9 (에스에프나인),Different (달라)
2018,FNC Entertainment,SF9 (에스에프나인),Now or Never (질렀어)
2018,FNC Entertainment,SF9 (에스에프나인),Sensuous
2018,FNC Entertainment,SF9 (에스에프나인),Midnight Road
2018,FNC Entertainment,SF9 (에스에프나인),Be My Baby
2018,FNC Entertainment,SF9 (에스에프나인),Go Back in Time
2018,FNC Entertainment,SF9 (에스에프나인),Never Say Goodbye
2018,FNC Entertainment,SF9 (에스에프나인),Mamma Mia
2018,FNC Entertainment,SF9 (에스에프나인),Mamma Mia!
2018,JYP Entertainment,DAY6,뚫고 지나가요 (Through the Night)
2018,JYP Entertainment,DAY6,Headache
2018,JYP Entertainment,DAY6,Broken
2018,JYP Entertainment,DAY6,가끔 (Sometimes)
2018,JYP Entertainment,Boy Story,Handz Up
2018,JYP Entertainment,Boy Story,Enough
2018,JYP Entertainment,Boy Story,Stay Magical
2018,Woollim Entertainment,골든차일드,Miracle
2018,Woollim Entertainment,골든차일드,It’s U
2018,FNC Entertainment,N.Flying (엔플라잉),Like A Flower
2018,FNC Entertainment,N.Flying (엔플라잉),너 없는 난 (Fall With You)
2018,FNC Entertainment,N.Flying (엔플라잉),Anyway
2018,FNC Entertainment,N.Flying (엔플라잉),팔불출 (Lovefool)
2018,FNC Entertainment,N.Flying (엔플라잉),Up All Night
2018,FNC Entertainment,N.Flying (엔플라잉),How R U Today?
2018,FNC Entertainment,N.Flying (엔플라잉),How Are You?
2018,Woollim Entertainment,골든차일드,Lady
2018,Woollim Entertainment,골든차일드,Crush
2018,Woollim Entertainment,골든차일드,All Day
2018,JYP Entertainment,Boy Story,Jump Up
2018,Woollim Entertainment,골든차일드,Let Me
2018,JYP Entertainment,Boy Story,Can't Stop
2018,JYP Entertainment,DAY6,Breaking Down
2018,JYP Entertainment,DAY6,Truth
2018,JYP Entertainment,DAY6,슛돌이 (Still)
2018,JYP Entertainment,DAY6,Stop The Rain
2018,JYP Entertainment,Boy Story,How Old R U
2018,Cube Entertainment,HyunA,Lip & Hip
2018,SM Entertainment,Red Velvet,So Good
2018,Seven Seasons,블락비(Block B),Like This
2018,Big Hit Entertainment,RM,Forever Rain
2018,DSP Media,April,Love Clock
2018,DSP Media,April,이야기 (Story)
2018,DSP Media,April,예쁜 게 죄 (Oh! My Mistake)
2018,DSP Media,April,Oh-e-Oh
2018,DSP Media,April,아쉬워 (Stand By Me)
2018,DSP Media,April,숨바꼭질 (Hide & Seek)
2018,Big Hit Entertainment,RM,Everythingoes (with NELL)
2018,DSP Media,April,Angel Song
2018,DSP Media,April,파랑새 (The Blue Bird)
2018,Big Hit Entertainment,Jin,Epiphany
2018,DSP Media,Han Seung-yeon,Thinking of You
2018,DSP Media,Han Seung-yeon,What A Wonderful World
2018,Big Hit Entertainment,J-Hope,Hope World
2018,Big Hit Entertainment,J-Hope,P.O.P (Piece of Peace) pt.1
2018,Big Hit Entertainment,J-Hope,Daydream
2018,DSP Media,April,Beep
2018,Big Hit Entertainment,RM,Uhgood
2018,Big Hit Entertainment,RM,Badbye (with eAeon)
2018,Big Hit Entertainment,RM,Moonchild
2018,MNH Entertainment,청하,Do It
2018,MNH Entertainment,청하,Roller Coaster
2018,LOEN Entertainment,Melody Day,Holiday
2018,LOEN Entertainment,Melody Day,잠은 안 오고 (Restless)
2018,Seven Seasons,블락비(Block B),One Way
2018,YG Entertainment,Mino,비도 오고 그래서(THANKS)
2018,YG Entertainment,Mino,소나기(ON RAINY DAYS)
2018,YG Entertainment,Mino,비극(BETTER)
2018,YG Entertainment,Mino,로켓(ROCKET)
2018,SM Entertainment,소녀시대-Oh!GG,몰랐니
2018,YG Entertainment,Mino,암시(SIGN)
2018,YG Entertainment,Mino,유리조각(GLASS)
2018,YG Entertainment,Mino,트럼펫(TRUMPET)
2018,카카오엠,아이유,삐삐
2018,Big Hit Entertainment,RM,"Ddaeng (땡) (with Suga, J-Hope)"
2018,Big Hit Entertainment,RM,Tokyo
2018,Big Hit Entertainment,RM,Seoul (Prod. HONNE)
2018,Big Hit Entertainment,J-Hope,Base Line
2018,Big Hit Entertainment,J-Hope,Hangsang (feat. Supreme Boi)
2018,Big Hit Entertainment,J-Hope,Airplane
2018,Big Hit Entertainment,J-Hope,Blue Side (Outro)
2018,SM Entertainment,SHINee,Who Waits For Love
2018,SM Entertainment,SHINee,Our Page
2018,SM Entertainment,SHINee,I Say
2018,SM Entertainment,SHINee,Retro
2018,SM Entertainment,SHINee,I Want You
2018,SM Entertainment,SHINee,One For All
2018,SM Entertainment,SHINee,Lock You Down
2018,SM Entertainment,SHINee,Sunny Side
2018,SM Entertainment,EXO,Tempo
2018,SM Entertainment,EXO,Sign
2018,SM Entertainment,EXO,Ooh La La La
2018,SM Entertainment,EXO,Gravity
2018,SM Entertainment,EXO,With You
2018,SM Entertainment,EXO,24/7
2018,SM Entertainment,EXO,Bad Dream
2018,SM Entertainment,EXO,Damaged
2018,SM Entertainment,EXO,Smile On My Face
2018,SM Entertainment,SHINee,Drive
2018,MNH Entertainment,청하,Bad Boy
2018,SM Entertainment,SHINee,Electric
2018,SM Entertainment,SHINee,JUMP
2018,Big Hit Entertainment,Jimin,Serendipity (Full Length Edition)
2018,Big Hit Entertainment,V,Singularity
2018,Big Hit Entertainment,Jungkook,Euphoria
2018,BlockBerry Creative,LOONA,favOriTe
2018,BlockBerry Creative,LOONA,Hi High
2018,BlockBerry Creative,LOONA,열기 (Heat)
2018,YG Entertainment,Mino,O2
2018,YG Entertainment,Mino,위로해줘(HOPE)
2018,YG Entertainment,Mino,아낙네
2018,YG Entertainment,강승윤,Golden Slumbers (Golden Slumbers OST)
2018,BlockBerry Creative,LOONA,Perfect Love
2018,BlockBerry Creative,LOONA,Stylish
2018,YG Entertainment,Winner,Millions
2018,SM Entertainment,SHINee,Good Evening
2018,SM Entertainment,SHINee,All Day All Night
2018,SM Entertainment,SHINee,Undercover
2018,SM Entertainment,SHINee,You & I
2018,SM Entertainment,EXO,Oasis
2018,MNH Entertainment,청하,너의 온도 (Remind of You)
2018,MNH Entertainment,청하,Cherry Kisses
2018,SM Entertainment,TraxX,Free Tempo
2018,SM Entertainment,TraxX,Escape
2018,SM Entertainment,TraxX,Notorious
2018,SM Entertainment,TVXQ,Hot Hot Hot
2018,SM Entertainment,TVXQ,Road
2018,SM Entertainment,TVXQ,Jealous
2018,SM Entertainment,TVXQ,Truth
2018,YG Entertainment,제니,Solo
2018,SM Entertainment,TVXQ,The Chance of Love
2018,Shinhwa Company,Shinhwa,Level
2018,Shinhwa Company,Shinhwa,Kiss Me Like That
2018,Artsro Entertainment,Jeon Ji-yoon,Hello (저기요) (feat. Kisum)
2018,Artsro Entertainment,Jeon Ji-yoon,Because
2018,Artsro Entertainment,Jeon Ji-yoon,Bus
2018,Artsro Entertainment,Jeon Ji-yoon,Shower (샤워)
2018,Around US Entertainment,Yang Yoseob,The Moment
2018,Shinhwa Company,Shinhwa,Here I Come
2018,SM Entertainment,Super Junior,Animals
2018,SM Entertainment,Super Junior,Hug
2018,SM Entertainment,Super Junior,Super Duper
2018,YG Entertainment,iKON,Perfect
2018,YG Entertainment,iKON,Don't Let Me Know
2018,YG Entertainment,iKON,Best Friend
2018,YG Entertainment,iKON,죽겠다 (Killing Me)
2018,YG Entertainment,iKON,고무줄다리기 (Rubber Band)
2018,YG Entertainment,BLACKPINK,뚜두뚜두 (DDU-DU DDU-DU)
2018,YG Entertainment,BLACKPINK,Forever Young
2018,YG Entertainment,BLACKPINK,Really
2018,YG Entertainment,BLACKPINK,See U Later
2018,YG Entertainment,BLACKPINK,마지막처럼 (As If It's Your Last) (CD Only)
2018,YG Entertainment,BLACKPINK,Kiss and Make Up (with Dua Lipa)
2018,YG Entertainment,iKON,Long Time No See
2018,YG Entertainment,iKON,Just For You
2018,YG Entertainment,iKON,Cocktail
2018,SM Entertainment,Super Junior,Lo Siento
2018,SM Entertainment,Super Junior,Me & U
2018,Around US Entertainment,Yang Yoseob,With You
2018,Around US Entertainment,Yang Yoseob,위로 (Consolation)
2018,Around US Entertainment,Yang Yoseob,오늘도 좋은 날 (Today I Miss You)
2018,Around US Entertainment,Yang Yoseob,Star
2018,Big Hit Entertainment,BTS,Outro: Tear
2018,Big Hit Entertainment,BTS,Euphoria
2018,Big Hit Entertainment,BTS,Trivia 起: Just Dance
2018,Big Hit Entertainment,BTS,Serendipity (Full Length Edition)
2018,Big Hit Entertainment,BTS,DNA - Pedal 2 LA Mix
2018,Big Hit Entertainment,BTS,Dimple (Pedal 2 LA Mix)
2018,Big Hit Entertainment,BTS,Trivia 承: Love
2018,Big Hit Entertainment,BTS,Trivia 轉: Seesaw
2018,Big Hit Entertainment,BTS,Epiphany
2018,Big Hit Entertainment,BTS,I'm Fine
2018,Big Hit Entertainment,BTS,IDOL
2018,Big Hit Entertainment,BTS,Answer: Love Myself
2018,Mystic Entertainment,Miryo,TRUE
2018,Mystic Entertainment,Miryo,Come
2018,Mystic Entertainment,Miryo,Dreams
2018,MNH Entertainment,청하,From Now On
2018,MNH Entertainment,청하,Drive
2018,YG Entertainment,Mino,Alchemy (with Ja Mezz and Dok2)
2018,MNH Entertainment,청하,Love U
2018,YG Entertainment,Mino,Where R U From (with Seungri)
2018,Big Hit Entertainment,BTS,Anpanman
2018,Around US Entertainment,Yang Yoseob,네가 없는 곳 (Where I Am Gone)
2018,Around US Entertainment,Yoon Doojoon,불면증 (Insomnia)
2018,NH Media,라붐,Turn It On (불을 켜)
2018,Big Hit Entertainment,BTS,Intro: Singularity
2018,Big Hit Entertainment,BTS,Fake Love
2018,YG Entertainment,iKON,Only You
2018,YG Entertainment,iKON,바람 (Freedom)
2018,YG Entertainment,iKON,Beautiful
2018,YG Entertainment,iKON,사랑을 했다 (Love Scenario)
2018,Big Hit Entertainment,BTS,The Truth Untold (Feat. Steve Aoki)
2018,Big Hit Entertainment,BTS,134340
2018,Big Hit Entertainment,BTS,Paradise
2018,Big Hit Entertainment,BTS,Love Maze
2018,Big Hit Entertainment,BTS,Magic Shop
2018,Big Hit Entertainment,BTS,Airplane Pt. 2
2018,Big Hit Entertainment,BTS,So What
2018,SM Entertainment,EXO,Love Shot
2018,YG Entertainment,iKON,Adore You
2018,DSP Media,KARD,I'm on My Way
2018,Cube Entertainment,(G)I-DLE,LATATA
2018,Cube Entertainment,Pentagon,UP! UP! UP!
2018,Cube Entertainment,Pentagon,LOVE
2018,Cube Entertainment,Pentagon,Burnin’ Love
2018,Cube Entertainment,Pentagon,WAKE UP
2018,YG Entertainment,Winner,Movie Star
2018,YG Entertainment,Winner,Special Night
2018,YG Entertainment,Winner,We Were
2018,YG Entertainment,Winner,For
2018,YG Entertainment,Winner,La La
2018,YG Entertainment,Winner,Turn Off The Light (MINO)
2018,YG Entertainment,Winner,Hello
2018,YG Entertainment,Winner,Air
2018,YG Entertainment,Winner,Everyday
2018,Cube Entertainment,(G)I-DLE,Hear Me
2018,YG Entertainment,Winner,Raining
2018,YG Entertainment,Winner,Have A Good Day
2018,Cube Entertainment,Pentagon,OFF-ROAD
2018,Cube Entertainment,Pentagon,Shine (빛나리)
2018,Cube Entertainment,(G)I-DLE,What’s In Your House
2018,Cube Entertainment,(G)I-DLE,Don’t Text Me
2018,Cube Entertainment,Pentagon,Naughty Boy (청개구리)
2018,Cube Entertainment,Pentagon,Hey! Hey! Hey!
2018,Cube Entertainment,Pentagon,Wasurerarenai
2018,Cube Entertainment,(G)I-DLE,Maze
2018,Cube Entertainment,(G)I-DLE,$$ (달러) (with Madison Beer) [League of Legends]
2018,Cube Entertainment,Peniel,B.O.D
2018,Cube Entertainment,(G)I-DLE,HANN (Alone)
2018,Cube Entertainment,Lee Changsub,Way
2018,Cube Entertainment,Pentagon,Wake up
2018,Cube Entertainment,Pentagon,I’m Fine
2018,Cube Entertainment,Pentagon,Let’s go together
2018,Cube Entertainment,Pentagon,Nothing I can do
2018,Cube Entertainment,Pentagon,Do it for fun (Rap Unit)
